datetime;ipsrc;ipdst;dstport;proto;action;policyid;rfc_6065;indice
07/03/2022 18:58;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:58;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:58;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:58;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:58;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 18:59;192.168.2.134;192.168.2.117;22;TCP;Permit;1;well_known;1
07/03/2022 18:59;192.168.2.134;192.168.2.117;20;TCP;Permit;5;well_known;1
07/03/2022 18:59;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 18:59;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 18:59;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 18:59;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 18:59;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 18:59;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 18:59;192.168.2.243;192.168.2.117;34079;UDP;Permit;13;registered;2
07/03/2022 18:59;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 18:59;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:00;192.168.2.134;192.168.2.117;22;TCP;Permit;1;well_known;1
07/03/2022 19:00;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:00;192.168.2.134;192.168.2.117;20;TCP;Permit;5;well_known;1
07/03/2022 19:00;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:00;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:00;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:00;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:00;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:00;192.168.2.243;192.168.2.117;55431;UDP;Permit;13;dynamic_private;2
07/03/2022 19:00;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:00;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:01;192.168.2.134;192.168.2.117;20;TCP;Permit;5;well_known;1
07/03/2022 19:01;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:01;192.168.2.134;192.168.2.117;22;TCP;Permit;1;well_known;1
07/03/2022 19:01;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:01;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:01;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:01;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:01;192.168.2.243;192.168.2.117;58495;UDP;Permit;13;dynamic_private;2
07/03/2022 19:01;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:01;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.134;192.168.2.117;8080;TCP;Permit;11;registered;1
07/03/2022 19:01;192.168.145.32;192.168.2.117;8080;TCP;Permit;11;registered;26
07/03/2022 19:01;192.168.222.33;192.168.2.117;8080;TCP;Permit;11;registered;27
07/03/2022 19:01;192.168.8.166;192.168.2.117;8080;TCP;Permit;11;registered;28
07/03/2022 19:01;192.168.16.129;192.168.2.117;8080;TCP;Permit;11;registered;29
07/03/2022 19:01;192.168.2.134;192.168.2.117;3306;TCP;Permit;7;registered;1
07/03/2022 19:01;192.168.145.32;192.168.2.117;3306;TCP;Permit;7;registered;26
07/03/2022 19:01;192.168.222.33;192.168.2.117;3306;TCP;Permit;7;registered;27
07/03/2022 19:01;192.168.8.166;192.168.2.117;3306;TCP;Permit;7;registered;28
07/03/2022 19:01;192.168.16.129;192.168.2.117;3306;TCP;Permit;7;registered;29
07/03/2022 19:01;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:01;192.168.145.32;192.168.2.117;21;TCP;Permit;5;well_known;26
07/03/2022 19:01;192.168.222.33;192.168.2.117;21;TCP;Permit;5;well_known;27
07/03/2022 19:01;192.168.8.166;192.168.2.117;21;TCP;Permit;5;well_known;28
07/03/2022 19:01;192.168.16.129;192.168.2.117;21;TCP;Permit;5;well_known;29
07/03/2022 19:01;192.168.2.134;192.168.2.117;445;TCP;Permit;9;well_known;1
07/03/2022 19:01;192.168.145.32;192.168.2.117;445;TCP;Permit;9;well_known;26
07/03/2022 19:01;192.168.222.33;192.168.2.117;445;TCP;Permit;9;well_known;27
07/03/2022 19:01;192.168.8.166;192.168.2.117;445;TCP;Permit;9;well_known;28
07/03/2022 19:01;192.168.16.129;192.168.2.117;445;TCP;Permit;9;well_known;29
07/03/2022 19:01;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:01;192.168.145.32;192.168.2.117;80;TCP;Permit;6;well_known;26
07/03/2022 19:01;192.168.222.33;192.168.2.117;80;TCP;Permit;6;well_known;27
07/03/2022 19:01;192.168.8.166;192.168.2.117;80;TCP;Permit;6;well_known;28
07/03/2022 19:01;192.168.16.129;192.168.2.117;80;TCP;Permit;6;well_known;29
07/03/2022 19:01;192.168.2.134;192.168.2.117;23;TCP;Permit;4;well_known;1
07/03/2022 19:01;192.168.145.32;192.168.2.117;23;TCP;Permit;4;well_known;26
07/03/2022 19:01;192.168.222.33;192.168.2.117;23;TCP;Permit;4;well_known;27
07/03/2022 19:01;192.168.8.166;192.168.2.117;23;TCP;Permit;4;well_known;28
07/03/2022 19:01;192.168.16.129;192.168.2.117;23;TCP;Permit;4;well_known;29
07/03/2022 19:01;192.168.2.134;192.168.2.117;443;TCP;Permit;8;well_known;1
07/03/2022 19:01;192.168.145.32;192.168.2.117;443;TCP;Permit;8;well_known;26
07/03/2022 19:01;192.168.222.33;192.168.2.117;443;TCP;Permit;8;well_known;27
07/03/2022 19:01;192.168.8.166;192.168.2.117;443;TCP;Permit;8;well_known;28
07/03/2022 19:01;192.168.16.129;192.168.2.117;443;TCP;Permit;8;well_known;29
07/03/2022 19:01;192.168.2.134;192.168.2.117;465;TCP;Permit;10;well_known;1
07/03/2022 19:01;192.168.145.32;192.168.2.117;465;TCP;Permit;10;well_known;26
07/03/2022 19:01;192.168.222.33;192.168.2.117;465;TCP;Permit;10;well_known;27
07/03/2022 19:01;192.168.8.166;192.168.2.117;465;TCP;Permit;10;well_known;28
07/03/2022 19:01;192.168.16.129;192.168.2.117;465;TCP;Permit;10;well_known;29
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:01;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.134;192.168.2.117;20;TCP;Permit;5;well_known;1
07/03/2022 19:02;192.168.2.134;192.168.2.117;22;TCP;Permit;1;well_known;1
07/03/2022 19:02;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:02;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:02;192.168.2.134;192.168.2.117;22;TCP;Permit;1;well_known;1
07/03/2022 19:02;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:02;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:02;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:02;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:02;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:02;192.168.2.243;192.168.2.117;49584;UDP;Permit;13;dynamic_private;2
07/03/2022 19:02;192.168.2.134;192.168.2.117;21;TCP;Permit;5;well_known;1
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:02;192.168.2.243;192.168.2.117;45200;UDP;Permit;13;registered;2
